user_id,username,role,country,city,browser,behaviour_profile,account_created,active
1354,user_1354,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2023-12-30,True
1355,user_1355,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Registered User,2025-08-28,True
1356,user_1356,Visitor,Kenya,Nairobi,Chrome 138.0 (Windows 11),Shopper,2026-03-12,True
1357,user_1357,Customer,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Shopper,2025-04-23,True
1358,user_1358,Visitor,Kenya,Nairobi,Chrome 138.0 (Windows 11),Registered User,2024-10-06,True
1359,user_1359,Customer,Ethiopia,Mekelle,Safari 18.0 (macOS),Casual Visitor,2023-09-18,True
1360,user_1360,Administrator,Germany,Berlin,Edge 138.0 (Windows 11),Administrator,2025-02-24,True
1361,user_1361,Visitor,Kenya,Mombasa,Chrome 138.0 (Windows 11),Casual Visitor,2024-07-01,True
1362,user_1362,API Client,Ethiopia,Addis Ababa,Chrome 138.0 (Windows 11),Registered User,2025-06-17,True
1363,user_1363,Visitor,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2025-06-19,True
1364,user_1364,Customer,Singapore,Singapore,Chrome Mobile (Android),Casual Visitor,2024-07-30,True
1365,user_1365,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Casual Visitor,2025-02-12,True
1366,user_1366,Visitor,United Kingdom,London,Safari 18.0 (macOS),Casual Visitor,2023-12-31,True
1367,user_1367,Visitor,United States,Dallas,Firefox 140.0 (Ubuntu),Shopper,2026-06-29,True
1368,user_1368,Customer,India,Mumbai,Chrome Mobile (Android),Casual Visitor,2025-02-19,False
1369,user_1369,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2025-11-21,True
1370,user_1370,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Shopper,2026-04-26,True
1371,user_1371,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2025-02-06,True
1372,user_1372,Visitor,Ethiopia,Mekelle,Safari 18.0 (macOS),Registered User,2023-11-01,True
1373,user_1373,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Casual Visitor,2025-04-08,True
1374,user_1374,Administrator,Kenya,Nairobi,Chrome Mobile (Android),API Client,2024-09-30,True
1375,user_1375,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Shopper,2024-05-19,False
1376,user_1376,Visitor,United States,New York,Edge 138.0 (Windows 11),Casual Visitor,2024-02-04,True
1377,user_1377,Customer,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Shopper,2025-07-05,True
1378,user_1378,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2023-12-19,True
1379,user_1379,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Administrator,2026-05-24,True
1380,user_1380,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Shopper,2024-06-23,True
1381,user_1381,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Shopper,2026-04-21,True
1382,user_1382,Visitor,India,Mumbai,Safari 18.0 (macOS),Casual Visitor,2026-04-18,False
1383,user_1383,Visitor,Germany,Berlin,Safari 18.0 (macOS),Shopper,2026-02-11,True
1384,user_1384,Customer,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2023-09-01,True
1385,user_1385,Customer,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Shopper,2023-10-16,True
1386,user_1386,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2024-12-29,True
1387,user_1387,Visitor,Ethiopia,Mekelle,Safari 18.0 (macOS),Casual Visitor,2024-08-11,True
1388,user_1388,Customer,Kenya,Nairobi,Edge 138.0 (Windows 11),Shopper,2024-02-10,True
1389,user_1389,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2025-12-23,True
1390,user_1390,API Client,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2024-06-12,True
1391,user_1391,API Client,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Shopper,2023-11-13,True
1392,user_1392,Customer,United Kingdom,London,Safari 18.0 (macOS),Registered User,2025-12-06,True
1393,user_1393,Customer,Kenya,Mombasa,Chrome 138.0 (Windows 11),Shopper,2024-06-15,True
1394,user_1394,Administrator,United States,Dallas,Firefox 140.0 (Ubuntu),Casual Visitor,2026-01-25,True
1395,user_1395,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Shopper,2024-06-29,True
1396,user_1396,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Registered User,2024-07-25,True
1397,user_1397,Customer,Germany,Berlin,Chrome Mobile (Android),API Client,2024-12-21,True
1398,user_1398,Customer,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2024-03-15,True
1399,user_1399,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Administrator,2026-02-09,True
1400,user_1400,API Client,United States,New York,Safari 18.0 (macOS),Casual Visitor,2023-08-03,True
1401,user_1401,Customer,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2024-10-02,True
1402,user_1402,Visitor,Uganda,Kampala,Chrome Mobile (Android),Administrator,2024-03-10,True
1403,user_1403,Visitor,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Registered User,2024-02-16,True
1404,user_1404,Customer,Germany,Berlin,Chrome Mobile (Android),Casual Visitor,2025-11-15,True
1405,user_1405,Visitor,Ethiopia,Mekelle,Chrome 138.0 (Windows 11),Casual Visitor,2024-08-22,True
1406,user_1406,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2024-04-26,True
1407,user_1407,Visitor,Kenya,Nairobi,Chrome Mobile (Android),Registered User,2024-01-16,True
1408,user_1408,Administrator,Singapore,Singapore,Safari 18.0 (macOS),Registered User,2026-05-21,True
1409,user_1409,Customer,United Kingdom,London,Edge 138.0 (Windows 11),API Client,2023-09-08,True
1410,user_1410,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),API Client,2024-02-19,True
1411,user_1411,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Registered User,2023-08-22,True
1412,user_1412,Customer,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2025-02-05,True
1413,user_1413,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Shopper,2024-08-02,True
1414,user_1414,Visitor,Kenya,Mombasa,Edge 138.0 (Windows 11),Registered User,2026-01-29,False
1415,user_1415,Visitor,United Kingdom,London,Safari 18.0 (macOS),Shopper,2024-12-13,True
1416,user_1416,Visitor,Ethiopia,Mekelle,Safari 18.0 (macOS),API Client,2023-08-23,True
1417,user_1417,Visitor,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Registered User,2024-04-25,True
1418,user_1418,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2024-09-14,True
1419,user_1419,Visitor,Singapore,Singapore,Safari 18.0 (macOS),API Client,2023-10-19,True
1420,user_1420,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Registered User,2024-02-11,True
1421,user_1421,Visitor,Ethiopia,Addis Ababa,Chrome 138.0 (Windows 11),Casual Visitor,2025-05-13,True
1422,user_1422,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2025-10-24,False
1423,user_1423,Administrator,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Casual Visitor,2024-01-22,True
1424,user_1424,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Administrator,2023-11-05,True
1425,user_1425,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2025-08-07,True
1426,user_1426,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Administrator,2025-06-25,True
1427,user_1427,Visitor,Ethiopia,Mekelle,Edge 138.0 (Windows 11),API Client,2025-02-11,True
1428,user_1428,Visitor,Kenya,Mombasa,Chrome Mobile (Android),Casual Visitor,2025-10-04,True
1429,user_1429,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Shopper,2026-02-06,True
1430,user_1430,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Registered User,2024-01-15,True
1431,user_1431,Visitor,United States,New York,Safari 18.0 (macOS),Casual Visitor,2025-07-01,True
1432,user_1432,Visitor,Kenya,Mombasa,Chrome 138.0 (Windows 11),Casual Visitor,2025-09-19,True
1433,user_1433,Visitor,India,Mumbai,Safari 18.0 (macOS),Casual Visitor,2024-07-08,True
1434,user_1434,Customer,Uganda,Kampala,Firefox 140.0 (Ubuntu),Registered User,2026-03-11,True
1435,user_1435,Customer,Uganda,Kampala,Edge 138.0 (Windows 11),API Client,2023-10-05,True
1436,user_1436,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Shopper,2026-05-18,True
1437,user_1437,Visitor,United Kingdom,London,Chrome Mobile (Android),Registered User,2025-10-17,True
1438,user_1438,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Registered User,2024-11-09,True
1439,user_1439,Visitor,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Shopper,2025-07-10,True
1440,user_1440,Customer,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2026-04-24,True
1441,user_1441,Customer,Kenya,Mombasa,Chrome Mobile (Android),Casual Visitor,2023-09-16,True
1442,user_1442,API Client,Uganda,Kampala,Safari 18.0 (macOS),Shopper,2023-11-01,True
1443,user_1443,Visitor,Kenya,Nairobi,Safari 18.0 (macOS),Casual Visitor,2025-08-12,True
1444,user_1444,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Shopper,2025-04-13,True
1445,user_1445,Visitor,Kenya,Nairobi,Safari 18.0 (macOS),Casual Visitor,2025-05-22,True
1446,user_1446,Customer,Uganda,Kampala,Chrome 138.0 (Windows 11),Registered User,2026-06-29,True
1447,user_1447,Customer,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2024-01-13,True
1448,user_1448,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Casual Visitor,2025-08-29,True
1449,user_1449,Customer,India,Mumbai,Chrome 138.0 (Windows 11),Registered User,2025-06-18,True
1450,user_1450,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2023-11-21,True
1451,user_1451,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2023-12-02,True
1452,user_1452,Visitor,Singapore,Singapore,Chrome Mobile (Android),Shopper,2024-12-11,True
1453,user_1453,API Client,Ethiopia,Addis Ababa,Chrome 138.0 (Windows 11),Casual Visitor,2026-02-28,True
1454,user_1454,Customer,Uganda,Kampala,Edge 138.0 (Windows 11),Casual Visitor,2024-03-16,True
1455,user_1455,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Registered User,2023-11-09,True
1456,user_1456,Visitor,Ethiopia,Mekelle,Chrome Mobile (Android),Casual Visitor,2024-02-11,False
1457,user_1457,Visitor,Kenya,Nairobi,Chrome Mobile (Android),Administrator,2024-09-29,True
1458,user_1458,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Shopper,2026-03-25,True
1459,user_1459,Customer,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2026-04-08,True
1460,user_1460,API Client,United States,New York,Chrome Mobile (Android),Shopper,2026-01-24,True
1461,user_1461,Customer,United States,New York,Safari 18.0 (macOS),Casual Visitor,2025-11-27,True
1462,user_1462,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Administrator,2024-12-16,True
1463,user_1463,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),API Client,2025-03-12,True
1464,user_1464,Customer,Tanzania,Dar es Salaam,Chrome Mobile (Android),Shopper,2026-02-12,True
1465,user_1465,API Client,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2025-10-31,False
1466,user_1466,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Casual Visitor,2024-10-30,True
1467,user_1467,Customer,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Administrator,2025-07-03,True
1468,user_1468,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Casual Visitor,2025-09-22,False
1469,user_1469,Customer,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2026-02-24,True
1470,user_1470,Visitor,United States,Dallas,Edge 138.0 (Windows 11),Registered User,2025-05-28,True
1471,user_1471,Customer,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2023-12-31,True
1472,user_1472,Visitor,Germany,Berlin,Chrome Mobile (Android),Shopper,2024-01-23,True
1473,user_1473,Customer,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2026-05-12,True
1474,user_1474,Visitor,Uganda,Kampala,Chrome Mobile (Android),Registered User,2026-05-06,True
1475,user_1475,Customer,United Kingdom,London,Safari 18.0 (macOS),Registered User,2025-12-02,True
1476,user_1476,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),API Client,2024-06-28,True
1477,user_1477,Customer,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Administrator,2025-05-28,True
1478,user_1478,Customer,United Kingdom,London,Chrome 138.0 (Windows 11),Registered User,2025-06-30,True
1479,user_1479,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Shopper,2024-07-18,True
1480,user_1480,Customer,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Shopper,2025-05-02,True
1481,user_1481,Visitor,Singapore,Singapore,Chrome Mobile (Android),Casual Visitor,2025-01-06,True
1482,user_1482,Customer,Kenya,Mombasa,Edge 138.0 (Windows 11),Casual Visitor,2025-07-03,True
1483,user_1483,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Shopper,2025-04-09,True
1484,user_1484,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Registered User,2025-05-06,True
1485,user_1485,Visitor,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Casual Visitor,2023-12-24,True
1486,user_1486,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2024-11-26,True
1487,user_1487,Administrator,Germany,Berlin,Chrome Mobile (Android),Registered User,2025-05-22,True
1488,user_1488,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Shopper,2024-11-26,True
1489,user_1489,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Shopper,2026-05-28,True
1490,user_1490,Visitor,Germany,Berlin,Chrome Mobile (Android),Shopper,2024-08-28,True
1491,user_1491,Visitor,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Casual Visitor,2025-03-02,True
1492,user_1492,Visitor,United States,Dallas,Firefox 140.0 (Ubuntu),Shopper,2024-03-23,True
1493,user_1493,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Registered User,2025-08-04,True
1494,user_1494,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2023-11-11,True
1495,user_1495,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Administrator,2023-12-18,False
1496,user_1496,Visitor,United States,New York,Chrome Mobile (Android),Shopper,2023-12-09,True
1497,user_1497,Customer,Uganda,Kampala,Safari 18.0 (macOS),Shopper,2023-12-21,True
1498,user_1498,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Registered User,2025-05-30,True
1499,user_1499,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2023-12-27,True
1500,user_1500,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2025-02-27,True
1501,user_1501,Customer,Germany,Berlin,Chrome Mobile (Android),Casual Visitor,2024-02-17,True
1502,user_1502,API Client,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Shopper,2025-12-10,True
1503,user_1503,Customer,India,Mumbai,Chrome Mobile (Android),Shopper,2023-10-31,True
1504,user_1504,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2026-01-26,False
1505,user_1505,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Casual Visitor,2025-12-18,True
1506,user_1506,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2025-12-18,True
1507,user_1507,Customer,Kenya,Mombasa,Edge 138.0 (Windows 11),Casual Visitor,2024-12-23,True
1508,user_1508,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2026-06-04,True
1509,user_1509,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Administrator,2024-02-04,True
1510,user_1510,Administrator,Uganda,Kampala,Edge 138.0 (Windows 11),Casual Visitor,2025-04-28,True
1511,user_1511,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Registered User,2025-01-29,True
1512,user_1512,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),Shopper,2026-05-28,True
1513,user_1513,Customer,Ethiopia,Addis Ababa,Chrome Mobile (Android),Casual Visitor,2025-05-17,True
1514,user_1514,Customer,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2023-10-17,True
1515,user_1515,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),Shopper,2024-10-18,True
1516,user_1516,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Registered User,2026-02-16,True
1517,user_1517,Customer,Singapore,Singapore,Safari 18.0 (macOS),Shopper,2024-11-26,True
1518,user_1518,Visitor,Germany,Berlin,Chrome Mobile (Android),Administrator,2025-01-26,True
1519,user_1519,Customer,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Casual Visitor,2024-01-06,False
1520,user_1520,Customer,Kenya,Nairobi,Safari 18.0 (macOS),Shopper,2026-01-12,True
1521,user_1521,Visitor,Singapore,Singapore,Chrome Mobile (Android),Casual Visitor,2025-09-25,True
1522,user_1522,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2024-06-24,True
1523,user_1523,Visitor,Kenya,Mombasa,Chrome Mobile (Android),Casual Visitor,2024-03-26,True
1524,user_1524,Customer,United States,Dallas,Firefox 140.0 (Ubuntu),Casual Visitor,2026-05-15,True
1525,user_1525,Customer,United States,New York,Edge 138.0 (Windows 11),Administrator,2025-08-17,True
1526,user_1526,API Client,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Shopper,2024-07-12,True
1527,user_1527,Visitor,United Kingdom,London,Chrome Mobile (Android),Casual Visitor,2024-01-14,True
1528,user_1528,API Client,United States,Dallas,Chrome 138.0 (Windows 11),Registered User,2025-01-23,True
1529,user_1529,Visitor,United States,New York,Chrome 138.0 (Windows 11),Shopper,2025-12-10,False
1530,user_1530,Administrator,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Registered User,2025-02-19,True
1531,user_1531,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2024-01-24,True
1532,user_1532,Visitor,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2024-10-04,True
1533,user_1533,Visitor,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Registered User,2026-01-06,True
1534,user_1534,Customer,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2024-07-15,True
1535,user_1535,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Shopper,2025-05-26,True
1536,user_1536,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Registered User,2025-12-17,True
1537,user_1537,Visitor,Ethiopia,Mekelle,Chrome 138.0 (Windows 11),Registered User,2026-03-21,True
1538,user_1538,Visitor,Kenya,Nairobi,Chrome 138.0 (Windows 11),Casual Visitor,2026-03-09,True
1539,user_1539,API Client,Kenya,Nairobi,Chrome 138.0 (Windows 11),Shopper,2026-06-12,True
1540,user_1540,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Registered User,2026-04-23,True
1541,user_1541,Visitor,United States,Dallas,Firefox 140.0 (Ubuntu),Casual Visitor,2025-12-10,True
1542,user_1542,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2023-09-08,True
1543,user_1543,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2026-03-02,True
1544,user_1544,Customer,Uganda,Kampala,Firefox 140.0 (Ubuntu),Administrator,2026-05-16,True
1545,user_1545,Visitor,Ethiopia,Mekelle,Chrome 138.0 (Windows 11),Casual Visitor,2024-09-17,False
1546,user_1546,Visitor,United States,Dallas,Edge 138.0 (Windows 11),Casual Visitor,2023-09-12,True
1547,user_1547,Customer,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Shopper,2024-05-05,True
1548,user_1548,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Shopper,2024-09-26,True
1549,user_1549,Administrator,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Administrator,2024-11-20,True
1550,user_1550,Customer,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Registered User,2025-01-07,True
1551,user_1551,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Registered User,2025-01-25,True
1552,user_1552,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),API Client,2023-08-08,True
1553,user_1553,Visitor,Germany,Berlin,Safari 18.0 (macOS),Shopper,2024-05-06,False
1554,user_1554,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2024-03-08,True
1555,user_1555,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2025-12-25,True
1556,user_1556,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2026-05-16,True
1557,user_1557,Customer,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Administrator,2025-04-12,True
1558,user_1558,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2023-11-15,True
1559,user_1559,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2024-03-06,True
1560,user_1560,Customer,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2026-04-08,True
1561,user_1561,Customer,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Casual Visitor,2023-09-15,True
1562,user_1562,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Registered User,2023-12-19,True
1563,user_1563,Customer,Uganda,Kampala,Chrome Mobile (Android),Shopper,2025-10-31,True
1564,user_1564,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2024-06-28,True
1565,user_1565,Visitor,Kenya,Nairobi,Chrome 138.0 (Windows 11),Casual Visitor,2025-03-05,True
1566,user_1566,Administrator,India,Mumbai,Chrome Mobile (Android),Casual Visitor,2025-05-12,True
1567,user_1567,API Client,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2025-07-03,False
1568,user_1568,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Casual Visitor,2025-01-09,True
1569,user_1569,Customer,Singapore,Singapore,Safari 18.0 (macOS),Shopper,2024-03-30,True
1570,user_1570,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2025-02-23,True
1571,user_1571,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Registered User,2024-11-25,True
1572,user_1572,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2024-12-14,True
1573,user_1573,Customer,United States,New York,Chrome 138.0 (Windows 11),Casual Visitor,2025-12-27,True
1574,user_1574,Visitor,Kenya,Mombasa,Edge 138.0 (Windows 11),Casual Visitor,2026-02-10,True
1575,user_1575,API Client,United Kingdom,London,Chrome Mobile (Android),Casual Visitor,2023-12-08,True
1576,user_1576,Customer,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2023-10-19,True
1577,user_1577,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2024-03-27,True
1578,user_1578,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Shopper,2024-03-30,True
1579,user_1579,Customer,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Registered User,2026-03-15,True
1580,user_1580,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2023-10-15,True
1581,user_1581,Customer,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2026-06-10,False
1582,user_1582,Customer,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Casual Visitor,2023-12-03,True
1583,user_1583,Visitor,United States,New York,Safari 18.0 (macOS),Casual Visitor,2024-09-24,True
1584,user_1584,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Casual Visitor,2025-06-17,True
1585,user_1585,API Client,India,Mumbai,Edge 138.0 (Windows 11),Registered User,2026-05-23,True
1586,user_1586,API Client,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2025-05-18,True
1587,user_1587,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Shopper,2025-08-22,True
1588,user_1588,Visitor,United Kingdom,London,Safari 18.0 (macOS),Shopper,2026-02-27,True
1589,user_1589,Customer,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Shopper,2025-06-15,True
1590,user_1590,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Shopper,2025-05-03,True
1591,user_1591,Customer,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2024-09-26,True
1592,user_1592,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Registered User,2024-06-28,True
1593,user_1593,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2025-10-02,True
1594,user_1594,Customer,India,Mumbai,Safari 18.0 (macOS),Casual Visitor,2024-01-22,True
1595,user_1595,Administrator,Singapore,Singapore,Firefox 140.0 (Ubuntu),Shopper,2025-01-16,True
1596,user_1596,Visitor,Kenya,Mombasa,Edge 138.0 (Windows 11),Registered User,2025-05-27,False
1597,user_1597,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),API Client,2024-01-18,True
1598,user_1598,Customer,United States,Dallas,Chrome 138.0 (Windows 11),Casual Visitor,2024-10-12,True
1599,user_1599,Customer,Ethiopia,Mekelle,Safari 18.0 (macOS),Registered User,2026-06-17,True
1600,user_1600,Customer,United States,New York,Chrome 138.0 (Windows 11),Registered User,2026-06-17,True
1601,user_1601,Visitor,United States,New York,Safari 18.0 (macOS),Shopper,2026-02-05,True
1602,user_1602,Visitor,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2025-08-23,True
1603,user_1603,Customer,Tanzania,Dar es Salaam,Chrome Mobile (Android),Shopper,2025-10-25,True
1604,user_1604,Visitor,United Kingdom,London,Safari 18.0 (macOS),Administrator,2026-05-31,True
1605,user_1605,Customer,United Kingdom,London,Safari 18.0 (macOS),Casual Visitor,2024-11-20,True
1606,user_1606,Customer,India,Mumbai,Chrome Mobile (Android),Casual Visitor,2023-10-08,True
1607,user_1607,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Shopper,2024-07-06,True
1608,user_1608,API Client,Tanzania,Dar es Salaam,Chrome Mobile (Android),API Client,2025-04-04,True
1609,user_1609,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Shopper,2026-02-15,True
1610,user_1610,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2023-10-23,True
1611,user_1611,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Shopper,2023-08-10,True
1612,user_1612,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Casual Visitor,2024-06-11,True
1613,user_1613,Customer,Germany,Berlin,Chrome 138.0 (Windows 11),API Client,2024-11-09,True
1614,user_1614,Customer,Ethiopia,Addis Ababa,Chrome Mobile (Android),Administrator,2024-06-22,True
1615,user_1615,Customer,Singapore,Singapore,Chrome Mobile (Android),Shopper,2024-02-28,True
1616,user_1616,Visitor,United States,Dallas,Safari 18.0 (macOS),Shopper,2024-08-29,True
